Geolocation_Key,Time_Key,Goal_Key,Target_Key,value
2,722,201,400,
2,723,201,400,
3,701,204,412,100.13
3,702,204,412,96.57
3,703,204,412,96.52
3,704,204,412,95.81
3,705,204,412,93.75
3,706,204,412,91.65
3,707,204,412,92
3,708,204,412,93.21
3,709,204,412,92.71
3,710,204,412,89.98
3,711,204,412,95.2
3,712,204,412,97.97
3,713,204,412,97.87
3,714,204,412,98.77
3,715,204,412,98.13
3,716,204,412,98.8
3,717,204,412,95.3
3,718,204,412,92.2
3,719,204,412,91.85
3,720,204,412,89.43
3,721,204,412,80.6316
3,722,204,412,
3,723,204,412,
4,701,204,412,98.41
4,702,204,412,91.44
4,703,204,412,89.89
4,704,204,412,88.65
4,705,204,412,86.96
4,706,204,412,84.8
4,707,204,412,82.89
4,708,204,412,83.3
4,709,204,412,83.14
4,710,204,412,92.51
4,711,204,412,97.53
4,712,204,412,98.13
4,713,204,412,97.47
4,714,204,412,97.54
4,715,204,412,98.25
4,716,204,412,97.18
4,717,204,412,95.5
4,718,204,412,93.13
4,719,204,412,91.26
4,720,204,412,90.35
4,721,204,412,86.6105
4,722,204,412,
4,723,204,412,
5,701,204,412,95.57
5,702,204,412,88.99
5,703,204,412,86.24
5,704,204,412,85.2
5,705,204,412,82.47
5,706,204,412,79.52
5,707,204,412,77.39
5,708,204,412,77.19
5,709,204,412,76.14
5,710,204,412,94.45
5,711,204,412,94.31
5,712,204,412,96.32
5,713,204,412,97.87
5,714,204,412,100
5,715,204,412,101.04
5,716,204,412,102.5
5,717,204,412,100.68
5,718,204,412,98.73
5,719,204,412,97.32
5,720,204,412,97.31
5,721,204,412,94.053
5,722,204,412,
5,723,204,412,
6,701,204,412,98.77
6,702,204,412,86.21
6,703,204,412,93.3
6,704,204,412,93.29
6,705,204,412,91.76
6,706,204,412,90.38
6,707,204,412,88.82
6,708,204,412,91.01
6,709,204,412,90.86
6,710,204,412,90.21
6,711,204,412,96.8
6,712,204,412,98.26
6,713,204,412,97.86
6,714,204,412,98.83
6,715,204,412,99.36
6,716,204,412,98.66
6,717,204,412,98.62
6,718,204,412,97.95
6,719,204,412,99.2
6,720,204,412,100.02
6,721,204,412,95.4649
6,722,204,412,
6,723,204,412,
7,701,204,412,97.98
7,702,204,412,92.96
7,703,204,412,95.43
7,704,204,412,94.73
7,705,204,412,94.6
7,706,204,412,92.22
7,707,204,412,91.8
7,708,204,412,93.45
7,709,204,412,93.67
7,710,204,412,86.44
7,711,204,412,92.76
7,712,204,412,95.58
7,713,204,412,96.61
7,714,204,412,95.48
7,715,204,412,96.67
7,716,204,412,95.9
7,717,204,412,96.94
7,718,204,412,96.04
7,719,204,412,97.34
7,720,204,412,97.87
7,721,204,412,91.5134
7,722,204,412,
7,723,204,412,
10,701,204,412,95.8
10,702,204,412,90.83
10,703,204,412,90
10,704,204,412,88.29
10,705,204,412,86.71
10,706,204,412,84.3
10,707,204,412,82.82
10,708,204,412,84.57
10,709,204,412,84.5
10,710,204,412,91.77
10,711,204,412,96.44
10,712,204,412,98.75
10,713,204,412,98.56
10,714,204,412,98.67
10,715,204,412,98.34
10,716,204,412,96.75
10,717,204,412,96.38
10,718,204,412,94.13
10,719,204,412,93.82
10,720,204,412,93.09
10,721,204,412,87.6157
10,722,204,412,
10,723,204,412,
11,701,204,412,96.28
11,702,204,412,88.85
11,703,204,412,85.24
11,704,204,412,82.6
11,705,204,412,79.88
11,706,204,412,76.53
11,707,204,412,74.45
11,708,204,412,75
11,709,204,412,74.81
11,710,204,412,85.9
11,711,204,412,92
11,712,204,412,94.91
11,713,204,412,96.06
11,714,204,412,97.56
11,715,204,412,98.64
11,716,204,412,99.27
11,717,204,412,99.72
11,718,204,412,97.64
11,719,204,412,98.24
11,720,204,412,97.74
11,721,204,412,94.3939
11,722,204,412,
11,723,204,412,
12,701,204,412,97.17
12,702,204,412,88.01
12,703,204,412,87.54
12,704,204,412,84.9
12,705,204,412,82.88
12,706,204,412,79.37
12,707,204,412,78.28
12,708,204,412,79.68
12,709,204,412,81.29
12,710,204,412,89.2
12,711,204,412,94.23
12,712,204,412,97.32
12,713,204,412,99.07
12,714,204,412,100.59
12,715,204,412,101.32
12,716,204,412,102.01
12,717,204,412,101.69
12,718,204,412,98.47
12,719,204,412,98.62
12,720,204,412,98.08
12,721,204,412,92.999
12,722,204,412,
12,723,204,412,
13,701,204,412,93.67
13,702,204,412,85.61
13,703,204,412,84.54
13,704,204,412,81.99
13,705,204,412,81.53
13,706,204,412,78.22
13,707,204,412,76.48
13,708,204,412,77.86
13,709,204,412,79.46
13,710,204,412,88.72
13,711,204,412,93.91
13,712,204,412,95.55
13,713,204,412,95.69
13,714,204,412,95.49
13,715,204,412,95.82
13,716,204,412,94.81
13,717,204,412,94.19
13,718,204,412,92.76
13,719,204,412,91.82
13,720,204,412,91.44
13,721,204,412,89.1237
13,722,204,412,
13,723,204,412,
9,701,204,412,93.06
9,702,204,412,89.93
9,703,204,412,89.43
9,704,204,412,84.02
9,705,204,412,81.94
9,706,204,412,78.3
9,707,204,412,76.78
9,708,204,412,78.37
9,709,204,412,78.87
9,710,204,412,90.45
9,711,204,412,92.83
9,712,204,412,96.18
9,713,204,412,94.41
9,714,204,412,91.41
9,715,204,412,94.04
9,716,204,412,92.78
9,717,204,412,91.56
9,718,204,412,90.21
9,719,204,412,91.25
9,720,204,412,91.22
9,721,204,412,88.706
9,722,204,412,
9,723,204,412,
14,701,204,412,95.98
14,702,204,412,92.92
14,703,204,412,88.59
14,704,204,412,85.96
14,705,204,412,83.39
14,706,204,412,79.36
14,707,204,412,78.01
14,708,204,412,79.66
14,709,204,412,80.65
14,710,204,412,90.91
14,711,204,412,91.57
14,712,204,412,94.05
14,713,204,412,94.47
14,714,204,412,94.18
14,715,204,412,94.73
14,716,204,412,95.43
14,717,204,412,97.58
14,718,204,412,97.15
14,719,204,412,98.93
14,720,204,412,100.1
14,721,204,412,97.9734
14,722,204,412,
14,723,204,412,
15,701,204,412,93.42
15,702,204,412,83.76
15,703,204,412,83.97
15,704,204,412,83.03
15,705,204,412,81.17
15,706,204,412,77.71
15,707,204,412,74.79
15,708,204,412,76.44
15,709,204,412,77.42
15,710,204,412,92.19
15,711,204,412,99.18
15,712,204,412,99.86
15,713,204,412,98.35
15,714,204,412,100.44
15,715,204,412,99.41
15,716,204,412,101.04
15,717,204,412,99.92
15,718,204,412,96.59
15,719,204,412,95.47
15,720,204,412,93.15
15,721,204,412,85.4676
15,722,204,412,
15,723,204,412,
16,701,204,412,96.33
16,702,204,412,85.74
16,703,204,412,80.89
16,704,204,412,79.8
16,705,204,412,78.34
16,706,204,412,75.77
16,707,204,412,74.93
16,708,204,412,77.4
16,709,204,412,79.08
16,710,204,412,82.51
16,711,204,412,86.84
16,712,204,412,89.43
16,713,204,412,89.12
16,714,204,412,89.64
16,715,204,412,92.29
16,716,204,412,93.47
16,717,204,412,93.07
16,718,204,412,91.44
16,719,204,412,91.98
16,720,204,412,91.82
16,721,204,412,88.3066
16,722,204,412,
16,723,204,412,
2,701,204,412,94.26
2,702,204,412,91.96
2,703,204,412,90.53
2,704,204,412,88.36
2,705,204,412,85.52
2,706,204,412,81.75
2,707,204,412,80.19
2,708,204,412,81.01
2,709,204,412,81.69
2,710,204,412,98.84
2,711,204,412,96.73
2,712,204,412,99.96
2,713,204,412,99.56
2,714,204,412,99.85
2,715,204,412,100.27
2,716,204,412,99.42
2,717,204,412,97.94
2,718,204,412,95.13
2,719,204,412,93.45
2,720,204,412,92.25
2,721,204,412,88.5518
2,722,204,412,
2,723,204,412,
3,701,204,408,101.92
3,702,204,408,99.13
3,703,204,408,98.28
3,704,204,408,97.87
3,705,204,408,95.95
3,706,204,408,93.63
3,707,204,408,93.83
3,708,204,408,95.69
3,709,204,408,94.72
3,710,204,408,92.01
3,711,204,408,98.74
3,712,204,408,101.54
3,713,204,408,100.65
3,714,204,408,100.57
3,715,204,408,99.95
3,716,204,408,100.95
3,717,204,408,96.58
3,718,204,408,93.5
3,719,204,408,92.38
3,720,204,408,90.42
3,721,204,408,81.6903
3,722,204,408,
3,723,204,408,
4,701,204,408,97.01
4,702,204,408,91.23
4,703,204,408,89.37
4,704,204,408,88.39
4,705,204,408,87.01
4,706,204,408,84.95
4,707,204,408,82.58
4,708,204,408,82.97
4,709,204,408,82.54
4,710,204,408,94.03
4,711,204,408,99.17
4,712,204,408,99.29
4,713,204,408,97.66
4,714,204,408,97.23
4,715,204,408,97.4
4,716,204,408,96.36
4,717,204,408,94.14
4,718,204,408,91.83
4,719,204,408,89.67
4,720,204,408,89.61
4,721,204,408,85.8033
4,722,204,408,
4,723,204,408,
5,701,204,408,95.74
5,702,204,408,89.94
5,703,204,408,87.2
5,704,204,408,86.13
5,705,204,408,83.35
5,706,204,408,80.34
5,707,204,408,78.03
5,708,204,408,77.89
5,709,204,408,76.32
5,710,204,408,96.8
5,711,204,408,96.45
5,712,204,408,98.37
5,713,204,408,98.97
5,714,204,408,100.17
5,715,204,408,101.26
5,716,204,408,102.33
5,717,204,408,99.82
5,718,204,408,98.15
5,719,204,408,96.36
5,720,204,408,97.02
5,721,204,408,93.1946
5,722,204,408,
5,723,204,408,
6,701,204,408,97.85
6,702,204,408,86.5
6,703,204,408,93.88
6,704,204,408,93.95
6,705,204,408,92.31
6,706,204,408,91.17
6,707,204,408,89.47
6,708,204,408,91.76
6,709,204,408,91.01
6,710,204,408,91.82
6,711,204,408,99.38
6,712,204,408,100.24
6,713,204,408,99.1
6,714,204,408,99.24
6,715,204,408,99.77
6,716,204,408,99.02
6,717,204,408,98.44
6,718,204,408,97.87
6,719,204,408,98.32
6,720,204,408,100.03
6,721,204,408,95.3453
6,722,204,408,
6,723,204,408,
7,701,204,408,99.04
7,702,204,408,93.93
7,703,204,408,96.54
7,704,204,408,95.96
7,705,204,408,95.63
7,706,204,408,93.55
7,707,204,408,92.95
7,708,204,408,94.62
7,709,204,408,94.56
7,710,204,408,88.48
7,711,204,408,95.2
7,712,204,408,97.65
7,713,204,408,98.01
7,714,204,408,96.75
7,715,204,408,97.53
7,716,204,408,96.84
7,717,204,408,97.46
7,718,204,408,96.59
7,719,204,408,97.37
7,720,204,408,98.61
7,721,204,408,92.497
7,722,204,408,
7,723,204,408,
10,701,204,408,95.31
10,702,204,408,92.77
10,703,204,408,91.95
10,704,204,408,90.37
10,705,204,408,88.9
10,706,204,408,86.62
10,707,204,408,84.84
10,708,204,408,86.29
10,709,204,408,85.67
10,710,204,408,93.55
10,711,204,408,97.99
10,712,204,408,99.49
10,713,204,408,98.64
10,714,204,408,98.39
10,715,204,408,98.16
10,716,204,408,96.04
10,717,204,408,95.12
10,718,204,408,92.96
10,719,204,408,92.38
10,720,204,408,92.25
10,721,204,408,86.8802
10,722,204,408,
10,723,204,408,
11,701,204,408,96.03
11,702,204,408,90.37
11,703,204,408,86.7
11,704,204,408,83.92
11,705,204,408,81.13
11,706,204,408,77.77
11,707,204,408,75.49
11,708,204,408,75.9
11,709,204,408,75.05
11,710,204,408,88.15
11,711,204,408,94.87
11,712,204,408,96.78
11,713,204,408,96.97
11,714,204,408,97.88
11,715,204,408,98.28
11,716,204,408,98.5
11,717,204,408,98.42
11,718,204,408,96.66
11,719,204,408,96.47
11,720,204,408,96.75
11,721,204,408,93.4375
11,722,204,408,
11,723,204,408,
12,701,204,408,99.99
12,702,204,408,89.13
12,703,204,408,88.66
12,704,204,408,86.26
12,705,204,408,84.2
12,706,204,408,80.81
12,707,204,408,79.48
12,708,204,408,80.91
12,709,204,408,81.46
12,710,204,408,92.67
12,711,204,408,96.8
12,712,204,408,99.77
12,713,204,408,100.56
12,714,204,408,101.36
12,715,204,408,101.93
12,716,204,408,102.28
12,717,204,408,101.41
12,718,204,408,98.35
12,719,204,408,97.69
12,720,204,408,98.05
12,721,204,408,92.9882
12,722,204,408,
12,723,204,408,
13,701,204,408,95.53
13,702,204,408,88.42
13,703,204,408,87.35
13,704,204,408,85.57
13,705,204,408,85.44
13,706,204,408,81.93
13,707,204,408,79.9
13,708,204,408,80.59
13,709,204,408,81.24
13,710,204,408,91.85
13,711,204,408,96.97
13,712,204,408,97.68
13,713,204,408,96.59
13,714,204,408,95.93
13,715,204,408,96.18
13,716,204,408,95.27
13,717,204,408,93.79
13,718,204,408,92.5
13,719,204,408,91.23
13,720,204,408,91.76
13,721,204,408,89.0283
13,722,204,408,
13,723,204,408,
9,701,204,408,93.82
9,702,204,408,90.52
9,703,204,408,90.07
9,704,204,408,85.66
9,705,204,408,83.74
9,706,204,408,80
9,707,204,408,78.42
9,708,204,408,79.63
9,709,204,408,79.65
9,710,204,408,92.92
9,711,204,408,95.94
9,712,204,408,98.42
9,713,204,408,95.69
9,714,204,408,91.83
9,715,204,408,93.67
9,716,204,408,92.13
9,717,204,408,90.91
9,718,204,408,90.4
9,719,204,408,91.23
9,720,204,408,92.2
9,721,204,408,89.7044
9,722,204,408,
9,723,204,408,
14,701,204,408,95.19
14,702,204,408,94.27
14,703,204,408,89.5
14,704,204,408,87.92
14,705,204,408,84.95
14,706,204,408,81.08
14,707,204,408,79.96
14,708,204,408,81.58
14,709,204,408,81.83
14,710,204,408,92.97
14,711,204,408,93.97
14,712,204,408,95.67
14,713,204,408,94.36
14,714,204,408,93.82
14,715,204,408,93.86
14,716,204,408,94.13
14,717,204,408,95.52
14,718,204,408,95.68
14,719,204,408,96.49
14,720,204,408,98.33
14,721,204,408,96.1691
14,722,204,408,
14,723,204,408,
15,701,204,408,94.38
15,702,204,408,85.68
15,703,204,408,85.99
15,704,204,408,85.74
15,705,204,408,83.97
15,706,204,408,80.35
15,707,204,408,77.04
15,708,204,408,78.36
15,709,204,408,78.61
15,710,204,408,94.37
15,711,204,408,99.56
15,712,204,408,101.24
15,713,204,408,99.52
15,714,204,408,100.87
15,715,204,408,100.17
15,716,204,408,101.66
15,717,204,408,100.2
15,718,204,408,97.19
15,719,204,408,95.76
15,720,204,408,94.63
15,721,204,408,87.1074
15,722,204,408,
15,723,204,408,
16,701,204,408,98.38
16,702,204,408,87.85
16,703,204,408,83.18
16,704,204,408,82.61
16,705,204,408,81.7
16,706,204,408,79.15
16,707,204,408,77.82
16,708,204,408,79.94
16,709,204,408,81.21
16,710,204,408,86.71
16,711,204,408,90.58
16,712,204,408,92.56
16,713,204,408,91.4
16,714,204,408,91.43
16,715,204,408,93.64
16,716,204,408,94.09
16,717,204,408,93.53
16,718,204,408,92.3
16,719,204,408,92.1
16,720,204,408,92.68
16,721,204,408,89.17
16,722,204,408,
16,723,204,408,
2,701,204,408,94.58
2,702,204,408,93.88
2,703,204,408,92.57
2,704,204,408,90.07
2,705,204,408,87.31
2,706,204,408,83.46
2,707,204,408,81.57
2,708,204,408,82.01
2,709,204,408,82.19
2,710,204,408,100.21
2,711,204,408,98.61
2,712,204,408,101.71
2,713,204,408,100.46
2,714,204,408,99.47
2,715,204,408,100.05
2,716,204,408,98.95
2,717,204,408,96.51
2,718,204,408,93.59
2,719,204,408,90.99
2,720,204,408,90.51
2,721,204,408,86.4657
2,722,204,408,
2,723,204,408,
3,701,204,404,101
3,702,204,404,97.82
3,703,204,404,97.38
3,704,204,404,96.81
3,705,204,404,94.82
3,706,204,404,92.61
3,707,204,404,92.89
3,708,204,404,94.42
3,709,204,404,93.69
3,710,204,404,90.96
3,711,204,404,96.9
3,712,204,404,99.69
3,713,204,404,99.22
3,714,204,404,99.64
3,715,204,404,99.01
3,716,204,404,99.85
3,717,204,404,95.92
3,718,204,404,92.83
3,719,204,404,92.11
3,720,204,404,89.91
3,721,204,404,81.1478
3,722,204,404,
3,723,204,404,
4,701,204,404,97.73
4,702,204,404,91.33
4,703,204,404,89.64
4,704,204,404,88.52
4,705,204,404,86.98
4,706,204,404,84.87
4,707,204,404,82.74
4,708,204,404,83.14
4,709,204,404,82.85
4,710,204,404,93.24
4,711,204,404,98.32
4,712,204,404,98.69
4,713,204,404,97.56
4,714,204,404,97.39
4,715,204,404,97.84
4,716,204,404,96.78
4,717,204,404,94.84
4,718,204,404,92.5
4,719,204,404,90.48
4,720,204,404,89.99
4,721,204,404,86.2185
4,722,204,404,
4,723,204,404,
5,701,204,404,95.65
5,702,204,404,89.45
5,703,204,404,86.71
5,704,204,404,85.65
5,705,204,404,82.9
5,706,204,404,79.92
5,707,204,404,77.7
5,708,204,404,77.53
5,709,204,404,76.23
5,710,204,404,95.58
5,711,204,404,95.34
5,712,204,404,97.31
5,713,204,404,98.4
5,714,204,404,100.08
5,715,204,404,101.15
5,716,204,404,102.42
5,717,204,404,100.26
5,718,204,404,98.45
5,719,204,404,96.86
5,720,204,404,97.17
5,721,204,404,93.6348
5,722,204,404,
5,723,204,404,
6,701,204,404,98.32
6,702,204,404,86.35
6,703,204,404,93.58
6,704,204,404,93.61
6,705,204,404,92.03
6,706,204,404,90.77
6,707,204,404,89.14
6,708,204,404,91.37
6,709,204,404,90.93
6,710,204,404,90.99
6,711,204,404,98.04
6,712,204,404,99.21
6,713,204,404,98.46
6,714,204,404,99.03
6,715,204,404,99.56
6,716,204,404,98.84
6,717,204,404,98.53
6,718,204,404,97.91
6,719,204,404,98.77
6,720,204,404,100.03
6,721,204,404,95.4067
6,722,204,404,
6,723,204,404,
7,701,204,404,98.5
7,702,204,404,93.44
7,703,204,404,95.97
7,704,204,404,95.33
7,705,204,404,95.1
7,706,204,404,92.87
7,707,204,404,92.36
7,708,204,404,94.02
7,709,204,404,94.1
7,710,204,404,87.43
7,711,204,404,93.94
7,712,204,404,96.58
7,713,204,404,97.29
7,714,204,404,96.09
7,715,204,404,97.09
7,716,204,404,96.36
7,717,204,404,97.2
7,718,204,404,96.31
7,719,204,404,97.36
7,720,204,404,98.23
7,721,204,404,91.9912
7,722,204,404,
7,723,204,404,
10,701,204,404,95.56
10,702,204,404,91.77
10,703,204,404,90.95
10,704,204,404,89.3
10,705,204,404,87.78
10,706,204,404,85.43
10,707,204,404,83.8
10,708,204,404,85.41
10,709,204,404,85.07
10,710,204,404,92.63
10,711,204,404,97.19
10,712,204,404,99.11
10,713,204,404,98.6
10,714,204,404,98.53
10,715,204,404,98.25
10,716,204,404,96.41
10,717,204,404,95.77
10,718,204,404,93.56
10,719,204,404,93.12
10,720,204,404,92.68
10,721,204,404,87.2573
10,722,204,404,
10,723,204,404,
11,701,204,404,96.16
11,702,204,404,89.6
11,703,204,404,85.95
11,704,204,404,83.25
11,705,204,404,80.49
11,706,204,404,77.14
11,707,204,404,74.96
11,708,204,404,75.44
11,709,204,404,74.93
11,710,204,404,86.99
11,711,204,404,93.38
11,712,204,404,95.82
11,713,204,404,96.5
11,714,204,404,97.71
11,715,204,404,98.47
11,716,204,404,98.89
11,717,204,404,99.09
11,718,204,404,97.16
11,719,204,404,97.38
11,720,204,404,97.25
11,721,204,404,93.9281
11,722,204,404,
11,723,204,404,
12,701,204,404,98.6
12,702,204,404,88.56
12,703,204,404,88.09
12,704,204,404,85.57
12,705,204,404,83.53
12,706,204,404,80.08
12,707,204,404,78.87
12,708,204,404,80.28
12,709,204,404,81.38
12,710,204,404,90.87
12,711,204,404,95.48
12,712,204,404,98.5
12,713,204,404,99.79
12,714,204,404,100.97
12,715,204,404,101.62
12,716,204,404,102.14
12,717,204,404,101.55
12,718,204,404,98.41
12,719,204,404,98.17
12,720,204,404,98.07
12,721,204,404,92.9937
12,722,204,404,
12,723,204,404,
13,701,204,404,94.58
13,702,204,404,86.98
13,703,204,404,85.91
13,704,204,404,83.74
13,705,204,404,83.44
13,706,204,404,80.03
13,707,204,404,78.15
13,708,204,404,79.19
13,709,204,404,80.33
13,710,204,404,90.23
13,711,204,404,95.39
13,712,204,404,96.58
13,713,204,404,96.13
13,714,204,404,95.7
13,715,204,404,95.99
13,716,204,404,95.03
13,717,204,404,94
13,718,204,404,92.64
13,719,204,404,91.53
13,720,204,404,91.6
13,721,204,404,89.0772
13,722,204,404,
13,723,204,404,
9,701,204,404,93.44
9,702,204,404,90.22
9,703,204,404,89.74
9,704,204,404,84.83
9,705,204,404,82.83
9,706,204,404,79.14
9,707,204,404,77.59
9,708,204,404,78.99
9,709,204,404,79.25
9,710,204,404,91.66
9,711,204,404,94.34
9,712,204,404,97.27
9,713,204,404,95.03
9,714,204,404,91.62
9,715,204,404,93.86
9,716,204,404,92.46
9,717,204,404,91.24
9,718,204,404,90.3
9,719,204,404,91.24
9,720,204,404,91.7
9,721,204,404,89.1941
9,722,204,404,
9,723,204,404,
14,701,204,404,95.6
14,702,204,404,93.58
14,703,204,404,89.04
14,704,204,404,86.92
14,705,204,404,84.16
14,706,204,404,80.2
14,707,204,404,78.96
14,708,204,404,80.6
14,709,204,404,81.23
14,710,204,404,91.91
14,711,204,404,92.74
14,712,204,404,94.84
14,713,204,404,94.42
14,714,204,404,94
14,715,204,404,94.31
14,716,204,404,94.79
14,717,204,404,96.57
14,718,204,404,96.43
14,719,204,404,97.73
14,720,204,404,99.23
14,721,204,404,97.0819
14,722,204,404,
14,723,204,404,
15,701,204,404,93.89
15,702,204,404,84.7
15,703,204,404,84.96
15,704,204,404,84.36
15,705,204,404,82.54
15,706,204,404,79.01
15,707,204,404,75.89
15,708,204,404,77.38
15,709,204,404,78
15,710,204,404,93.26
15,711,204,404,99.37
15,712,204,404,100.53
15,713,204,404,98.92
15,714,204,404,100.65
15,715,204,404,99.78
15,716,204,404,101.34
15,717,204,404,100.06
15,718,204,404,96.88
15,719,204,404,95.61
15,720,204,404,93.87
15,721,204,404,86.266
15,722,204,404,
15,723,204,404,
16,701,204,404,97.34
16,702,204,404,86.78
16,703,204,404,82.01
16,704,204,404,81.18
16,705,204,404,79.99
16,706,204,404,77.43
16,707,204,404,76.35
16,708,204,404,78.65
16,709,204,404,80.12
16,710,204,404,84.55
16,711,204,404,88.65
16,712,204,404,90.95
16,713,204,404,90.23
16,714,204,404,90.52
16,715,204,404,92.95
16,716,204,404,93.78
16,717,204,404,93.3
16,718,204,404,91.86
16,719,204,404,92.04
16,720,204,404,92.24
16,721,204,404,88.7282
16,722,204,404,
16,723,204,404,
2,701,204,404,94.42
2,702,204,404,92.89
2,703,204,404,91.52
2,704,204,404,89.19
2,705,204,404,86.4
2,706,204,404,82.58
2,707,204,404,80.86
2,708,204,404,81.5
2,709,204,404,81.93
2,710,204,404,99.51
2,711,204,404,97.64
2,712,204,404,100.8
2,713,204,404,100
2,714,204,404,99.66
2,715,204,404,100.16
2,716,204,404,99.19
2,717,204,404,97.24
2,718,204,404,94.37
2,719,204,404,92.24
2,720,204,404,91.4
2,721,204,404,87.5276
2,722,204,404,
2,723,204,404,
3,701,204,424,78.57
3,702,204,424,61.7
3,703,204,424,72.57
3,704,204,424,74.02
3,705,204,424,73.67
3,706,204,424,72.65
3,707,204,424,72.89
3,708,204,424,78.1
3,709,204,424,79.4
3,710,204,424,73.69
3,711,204,424,76.04
3,712,204,424,76.27
3,713,204,424,77.04
3,714,204,424,77.91
3,715,204,424,74.61
3,716,204,424,79.52
3,717,204,424,78.7
3,718,204,424,80.22
3,719,204,424,85.04
3,720,204,424,86.06
3,721,204,424,81.5199
3,722,204,424,
3,723,204,424,
4,701,204,424,85.07
4,702,204,424,64.83
4,703,204,424,64.91
4,704,204,424,64.39
4,705,204,424,62.8
4,706,204,424,62.16
4,707,204,424,64.43
4,708,204,424,64.5
4,709,204,424,65.24
4,710,204,424,67.95
4,711,204,424,71.91
4,712,204,424,71.8
4,713,204,424,73.18
4,714,204,424,75.61
4,715,204,424,74.87
4,716,204,424,80.05
4,717,204,424,80.86
4,718,204,424,81.77
4,719,204,424,85.14
4,720,204,424,87.06
4,721,204,424,87.9661
4,722,204,424,
4,723,204,424,
5,701,204,424,73.31
5,702,204,424,54.5
5,703,204,424,54.37
5,704,204,424,56.2
5,705,204,424,54.86
5,706,204,424,53.38
5,707,204,424,53.55
5,708,204,424,54.63
5,709,204,424,53.56
5,710,204,424,61.41
5,711,204,424,64.07
5,712,204,424,64.89
5,713,204,424,65.56
5,714,204,424,67.49
5,715,204,424,66.87
5,716,204,424,72.12
5,717,204,424,73.82
5,718,204,424,75.91
5,719,204,424,80.78
5,720,204,424,84.75
5,721,204,424,90.0406
5,722,204,424,
5,723,204,424,
6,701,204,424,72.13
6,702,204,424,62.76
6,703,204,424,63.59
6,704,204,424,65.18
6,705,204,424,65.45
6,706,204,424,64.77
6,707,204,424,65.4
6,708,204,424,67.21
6,709,204,424,67.95
6,710,204,424,64.64
6,711,204,424,70.1
6,712,204,424,70.17
6,713,204,424,70.81
6,714,204,424,73.38
6,715,204,424,72.97
6,716,204,424,77.36
6,717,204,424,78.39
6,718,204,424,78.54
6,719,204,424,81.44
6,720,204,424,84.04
6,721,204,424,82.4587
6,722,204,424,
6,723,204,424,
7,701,204,424,67.88
7,702,204,424,62.13
7,703,204,424,64.36
7,704,204,424,66.08
7,705,204,424,66.65
7,706,204,424,64.77
7,707,204,424,67
7,708,204,424,69.59
7,709,204,424,70.74
7,710,204,424,63.01
